contract_address,seller,nft_address,token_id,price,tx_hash,block_number,block_hash,network,tx_index,log_index
0xe7f1725e7734ce288f8367e1bb143e90bb3f0512,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,0x9fe46736679d2d9a65f0992f2272de9f3c7fa6e0,0,10000000,0x3df69f62bbf919b0ca26b917f52e43eb5dd38bb681adebb5e48ad03ffa650226,4,0x245332c7d8cd351ab2ffc83f38444912453e23e570c9575e3075f47604032aa1,anvil
0xe7f1725e7734ce288f8367e1bb143e90bb3f0512,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,0x9fe46736679d2d9a65f0992f2272de9f3c7fa6e0,1,10000000,0xa9607092576545799592628136b1e857c75910367f9258f65560be1600c18e34,6,0xc25763dd334095e5e5b815ccf13d70d8996500fb14caabb9a9be12683862fca6,anvil
0xe7f1725e7734ce288f8367e1bb143e90bb3f0512,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,0x9fe46736679d2d9a65f0992f2272de9f3c7fa6e0,2,10000000,0x24556b7418b30e82ac697e41f0580e59adcba91b72afa9ae11b2617990a9fc25,6,0xc25763dd334095e5e5b815ccf13d70d8996500fb14caabb9a9be12683862fca6,anvil
0xe7f1725e7734ce288f8367e1bb143e90bb3f0512,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,0x9fe46736679d2d9a65f0992f2272de9f3c7fa6e0,3,10000000,0x2af0f233493699b7bd8a14524f2cbef889b1718255930dd99de3536651995b09,8,0x2132ce3d3b7040b9b3fff066a0e2030fa309f45f790d408c0a58090b149e501c,anvil
0xe7f1725e7734ce288f8367e1bb143e90bb3f0512,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,0x9fe46736679d2d9a65f0992f2272de9f3c7fa6e0,5,100000000,0x28146b00f9aeb51afaa80812d2b2ff2df45ae236c056215efa21373e491d5525,57,0x4420e1d7cddc3993b4993697264b633f2078bea7782e95e58596bc3ce35c5c8c,anvil
0xe7f1725e7734ce288f8367e1bb143e90bb3f0512,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,0x9fe46736679d2d9a65f0992f2272de9f3c7fa6e0,7,10000000,0xe749dddce03fa0d79f75c759018f1e9803ab1c13967d17445709f674773b1d2f,94,0xa79295c203d8a7650d8ac39f0a1d1bc6cfa3540facfa38532d24531394243bd9,anvil
0xe7f1725e7734ce288f8367e1bb143e90bb3f0512,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,0x9fe46736679d2d9a65f0992f2272de9f3c7fa6e0,6,100000000,0x3c6d8166accf755f0147e1356cd71202e7869b652452f6110860398aab688b30,129,0x79385191dcca351177300004cddef5354d2ecc32cede765f02139a9dc2d69922,anvil
